Original_BBL,2021_bbl,facility_type,environmental_concern,facility_feature,map_year,created_date,image_id,comments_string
3010310062,3010310062,Residential,Not Reported,Residential/dwelling,1938,03/15/2010,28830,No Additional Comments
3010310062,3010310062,Commercial,Works,Other,1950,02/08/2010,28831,"Purcell Bros. Cut Stone Works with shed, stable, and detached garage."
3010310062,3010310062,Residential,Not Reported,Residential/dwelling,1950,02/08/2010,28831,No Additional Comments
3010310062,3010310062,Transportation,Not Reported,Parking,1980,02/08/2010,28833,Parking lot with associated office building.
3006550030,3006550030,Commercial,Not Reported,Store,1951,01/14/2010,69964,Parcel is the yard of a J. E. Weir Co. Inc. green house with associated office.
3006550030,3006550030,Commercial,Not Reported,Store,1980,01/14/2010,69967,Parcel is the yard of a J. E. Weir Co. Inc. green house with associated office.
3006550030,3006550030,Commercial,Not Reported,Other,1888,01/14/2010,69961,A portion of the parcel lies in a stone cutting area.
3006550030,3006550030,Commercial,Not Reported,Store,1906,01/14/2010,69962,Parcel is the yard of a commercial green house with associated office.
3006550030,3006550030,Office,Not Reported,Building,1888,01/14/2010,69961,Small office associated with store.
3006550030,3006550030,Commercial,Not Reported,Store,1926,01/14/2010,69963,Parcel is the yard of a commercial green house with associated office.
3006550030,3006550030,Commercial,Not Reported,Store,1965,01/14/2010,69965,Parcel is the yard of a J. E. Weir Co. Inc. green house with associated office.
1004960029,1004960029,Commercial,Not Reported,Store,1976,01/11/2010,83610,No Additional Comments
3069440287,3069440287,Other (input),Not Reported,Other,1929,01/25/2010,74094,A portion of the parcel lies in roadway.
3069440287,3069440287,Other (input),Not Reported,Other,1950,01/25/2010,74095,A portion of the parcel lies in roadway.
3069440287,3069440287,Other (input),Not Reported,Other,1968,01/25/2010,74096,A portion of the parcel lies in roadway.
3069440287,3069440287,Other (input),Not Reported,Other,1969,01/25/2010,74097,A portion of the parcel lies in roadway.
3069440287,3069440287,Other (input),Not Reported,Other,1977,01/25/2010,74098,A portion of the parcel lies in roadway.
3069440287,3069440287,Other (input),Not Reported,Other,1980,01/25/2010,74099,A portion of the parcel lies in roadway.
3069440287,3069440287,Other (input),Not Reported,Other,1981,01/25/2010,74100,A portion of the parcel lies in roadway.
3057340139,3057340139,Unknown,Not Reported,No Features Visible,#NAME?,03/03/2010,73827,Parcel is too small to analyze accurately
3057340139,3057340139,Unknown,Not Reported,No Features Visible,1893,03/03/2010,73821,No Additional Comments
3057340139,3057340139,Unknown,Not Reported,No Features Visible,1929,03/03/2010,73823,No Additional Comments
3057340139,3057340139,Industrial,Plating,Metal Works,1950,12/15/2009,73824,Plating works
3057340139,3057340139,Commercial,Auto Repair,Auto Repair/Garage,1977,12/15/2009,73825,No Additional Comments
3057340139,3057340139,Commercial,Auto Repair,Auto Repair/Garage,1981,12/15/2009,73826,No Additional Comments
3057340139,3057340139,Unknown,Not Reported,No Features Visible,1906,03/03/2010,73822,No Additional Comments
3057340139,3057340139,Commercial,Auto Repair,Auto Repair/Garage,1995,03/03/2010,73827,No Additional Comments
1005760014,1005760014,Commercial,Not Reported,Store,1950,01/11/2010,83747,Four storefronts.
1005760014,1005760014,Residential,Not Reported,Residential/dwelling,1950,01/11/2010,83747,Two residential buildings.
1005760014,1005760014,Commercial,Not Reported,Store,1969,01/11/2010,83748,Two storefronts.
1005760014,1005760014,Commercial,Not Reported,Store,1979,01/11/2010,83750,Two storefronts.
1005760014,1005760014,Commercial,Not Reported,Other,1979,01/11/2010,83750,Flat (denotes a delivery service).
1005760014,1005760014,Commercial,Not Reported,Store,1980,01/11/2010,83751,Two storefronts.
1005760014,1005760014,Residential,Not Reported,Residential/dwelling,1980,01/11/2010,83751,No Additional Comments
1005760014,1005760014,Commercial,Not Reported,Factory,1904,01/11/2010,83745,Awning factory.
1005760014,1005760014,Commercial,Not Reported,Store,1921,01/11/2010,83746,Three storefronts.
1005760014,1005760014,Residential,Not Reported,Residential/dwelling,1921,01/11/2010,83746,No Additional Comments
1005760014,1005760014,Commercial,Not Reported,Store,1975,01/11/2010,83749,Two storefronts.
1005760014,1005760014,Residential,Not Reported,Residential/dwelling,1980,03/04/2010,83751,No Additional Comments
1005760014,1005760014,Residential,Not Reported,Residential/dwelling,1979,03/04/2010,83750,No Additional Comments
1005760014,1005760014,Residential,Not Reported,Residential/dwelling,1969,01/11/2010,83748,No Additional Comments
1005760014,1005760014,Residential,Not Reported,Residential/dwelling,1975,01/11/2010,83749,No Additional Comments
3057410071,3057410071,Unknown,Not Reported,No Features Visible,1893,12/08/2009,73835,No Additional Comments
3057410071,3057410071,Unknown,Not Reported,No Features Visible,1906,12/08/2009,73836,No Additional Comments
3057410071,3057410071,Other (input),Not Reported,Other,1929,12/08/2009,73837,Club
3057410071,3057410071,Commercial,Not Reported,Store,1950,12/08/2009,73838,No Additional Comments
3057410071,3057410071,Commercial,Not Reported,Other,1979,12/08/2009,73841,Flat (delivery service)
3057190046,3057190046,Commercial,Not Reported,Store,1970,12/21/2009,73805,No Additional Comments
3057410071,3057410071,Commercial,Not Reported,Other,1969,12/08/2009,73839,Flat (delivery service)
3057410071,3057410071,Commercial,Not Reported,Other,1977,12/08/2009,73840,Flat (delivery service)
3006390016,3006390016,Commercial,Not Reported,Other,1926,01/14/2010,34126,Flat (denotes a delivery service) with one detached garage.
3006390016,3006390016,Residential,Not Reported,Residential/dwelling,1951,12/16/2009,34127,No Additional Comments
3006390016,3006390016,Residential,Not Reported,Residential/dwelling,1978,12/16/2009,34129,No Additional Comments
3006390016,3006390016,Residential,Not Reported,Residential/dwelling,1980,12/16/2009,34130,No Additional Comments
3006390016,3006390016,Other (input),Not Reported,Stable,1888,01/14/2010,34124,No Additional Comments
3006390016,3006390016,Residential,Not Reported,Residential/dwelling,1965,12/16/2009,34128,No Additional Comments
3057190046,3057190046,Commercial,Not Reported,Store,1980,12/21/2009,73806,No Additional Comments
3057190046,3057190046,Commercial,Not Reported,Store,1905,12/21/2009,73801,No Additional Comments
3057190046,3057190046,Commercial,Not Reported,Store,1951,12/21/2009,73804,No Additional Comments
3057190046,3057190046,Commercial,Not Reported,Store,1926,12/21/2009,73802,No Additional Comments
3057190046,3057190046,Commercial,Not Reported,Store,1893,12/21/2009,73800,No Additional Comments
3057190046,3057190046,Commercial,Not Reported,Store,1942,12/21/2009,73803,No Additional Comments
3057190033,3057190033,Commercial,Not Reported,Store,1980,01/18/2010,73799,Storefront with associated detached garage.
3057190033,3057190033,Commercial,Not Reported,Store,1980,01/18/2010,73799,Storefront with associated detached garage.
3057190033,3057190033,Commercial,Not Reported,Store,1942,01/18/2010,73796,Storefront with associated detached garage.
3057190033,3057190033,Commercial,Not Reported,Store,1905,12/07/2009,73794,No Additional Comments
3057190033,3057190033,Commercial,Not Reported,Store,1926,12/07/2009,73795,No Additional Comments
3057190033,3057190033,Commercial,Not Reported,Store,1951,01/18/2010,73797,Storefront with associated detached garage.
3057190033,3057190033,Commercial,Not Reported,Store,1970,01/18/2010,73798,Storefront with associated detached garage.
3057190033,3057190033,Commercial,Not Reported,Store,1893,01/18/2010,73793,No Additional Comments
1004960029,1004960029,Unknown,Not Reported,Building,1894,01/11/2010,83605,No Additional Comments
1004960029,1004960029,Vacant,Not Reported,Not reported,1905,01/11/2010,83606,No Additional Comments
1004960029,1004960029,Commercial,Not Reported,Store,1922,01/11/2010,83607,No Additional Comments
1004960029,1004960029,Residential,Not Reported,Residential/dwelling,1950,01/11/2010,83608,No Additional Comments
1004960029,1004960029,Commercial,Not Reported,Store,1950,01/11/2010,83608,No Additional Comments
1004960029,1004960029,Residential,Not Reported,Residential/dwelling,1968,01/11/2010,83609,No Additional Comments
1004960029,1004960029,Residential,Not Reported,Residential/dwelling,1976,01/11/2010,83610,No Additional Comments
1004960029,1004960029,Residential,Not Reported,Residential/dwelling,1980,01/11/2010,83611,No Additional Comments
1004960029,1004960029,Commercial,Not Reported,Store,1980,01/11/2010,83611,No Additional Comments
1004960029,1004960029,Residential,Not Reported,Residential/dwelling,1922,01/11/2010,83607,No Additional Comments
1004960029,1004960029,Commercial,Not Reported,Store,1968,01/11/2010,83609,No Additional Comments
3057120020,3057120020,Residential,Not Reported,Residential/dwelling,1942,01/07/2010,73768,Residential building with associated detached garage.
3057120020,3057120020,Residential,Not Reported,Residential/dwelling,1951,01/07/2010,73769,Residential building with associated detached garage.
3057120020,3057120020,Residential,Not Reported,Residential/dwelling,1970,01/07/2010,73770,Residential building with associated detached garage.
3057120020,3057120020,Residential,Not Reported,Residential/dwelling,1926,12/07/2009,73767,No Additional Comments
3057120020,3057120020,Residential,Not Reported,Residential/dwelling,1980,01/07/2010,73771,Residential building with associated detached garage.
3057120020,3057120020,Unknown,Not Reported,No Features Visible,1893,12/07/2009,73765,No Additional Comments
3057120020,3057120020,Residential,Not Reported,Residential/dwelling,1905,12/07/2009,73766,No Additional Comments
3006250104,3006250104,Vacant,Not Reported,Building,1915,02/05/2010,34084,Three vacant buildings.
1010690043,1010690043,Commercial,Not Reported,Store,1911,12/22/2009,41874,Storefront and dwelling
3006250104,3006250104,Commercial,Not Reported,Lumber yard/mill works,1915,02/05/2010,34084,Planing mill and lumber shed.
3006250104,3006250104,Commercial,Not Reported,Machine shop,1915,02/05/2010,34084,"M. Housman, Show Cards with associated sheds, stables, and machine shop."
3006250104,3006250104,Manufacturing,Manufacturing,Manufacturing/Supply,1938,02/05/2010,34085,Manufacturing of moulding tools.
3006250104,3006250104,Commercial,Not Reported,Store,1938,02/05/2010,34085,Marine shop.
1010690043,1010690043,Industrial,Industry,Machine shop,1899,12/22/2009,41873,Includes storefront and 2 boilers
3006250104,3006250104,Unknown,Not Reported,No Features Visible,1950,02/05/2010,34086,No Additional Comments
3006250104,3006250104,Recreation,Not Reported,Park/arena/stadium,1969,02/05/2010,34087,A portion of the parcel lies in a roadway.
1010690043,1010690043,Other (input),Not Reported,Other,1979,12/22/2009,41878,Parcel lies in roadway (approach to Lincoln Tunnel. NY Central R.R. underneath)
3006250104,3006250104,Commercial,Not Reported,Other,1969,02/05/2010,34087,Miscellaneous storage.  A portion of the parcel lies in a roadway.
1010690043,1010690043,Commercial,Not Reported,Building,1911,12/22/2009,41874,Rubel Ice Co. Ice Plant
3006250104,3006250104,Commercial,Not Reported,Building,1981,02/05/2010,34088,Truck sales.
3006250104,3006250104,Commercial,Coal Storage,Coal Plant,1886,02/05/2010,34082,Nelson Brothers Coal plant with wood and coal storage with associated sheds and stables.
3006250104,3006250104,Residential,Not Reported,Residential/dwelling,1886,02/05/2010,34082,Two residential buildings.
3057410029,3057410029,Other (input),Not Reported,Other,1929,12/08/2009,73830,1 Detached garage
3006250104,3006250104,Commercial,Facility,Machine shop,1904,02/05/2010,34083,"Wheeler & Twine Derrick Rigging shed, smithy shop, machine shops, engines, boilers, stables."
3006250104,3006250104,Residential,Not Reported,Residential/dwelling,1904,02/05/2010,34083,Two residential buildings.
3006250104,3006250104,Manufacturing,Manufacturing,Other,1915,02/05/2010,34084,Artificial stone manufacturing.
3006250104,3006250104,Residential,Not Reported,Residential/dwelling,1915,02/05/2010,34084,Two residential buildings.
3006250104,3006250104,Vacant,Not Reported,Building,1938,02/05/2010,34085,"Two vacant buildings, one stable and two detached garages."
1010690043,1010690043,Commercial,Not Reported,Carpentry,1911,12/22/2009,41874,Carpenter
1010690043,1010690043,Other (input),Not Reported,Auto Repair/Garage,1930,12/22/2009,41875,Automobile house
1010690043,1010690043,Commercial,Not Reported,Other,1930,12/22/2009,41875,Flat (delivery service)
1010690043,1010690043,Other (input),Not Reported,Other,1968,12/22/2009,41877,Parcel lies in roadway (approach to Lincoln Tunnel. NY Central R.R. underneath)
1002810004,1002810004,Commercial,Not Reported,Store,1923,01/07/2010,43433,No Additional Comments
1010690043,1010690043,Commercial,Not Reported,Brewery,1911,12/22/2009,41874,D. Stevenson Brewery Co and Stables
1010690043,1010690043,Industrial,Industry,Machine shop,1890,12/22/2009,41872,Includes storefront.
1010690043,1010690043,Unknown,Not Reported,No Features Visible,1950,12/22/2009,41876,No Additional Comments
3006350003,3006350003,Residential,Not Reported,Residential/dwelling,1904,01/14/2010,34097,Three residential buildings.
3006350003,3006350003,Residential,Not Reported,Residential/dwelling,1915,01/14/2010,34098,Three residential buildings.
3006350003,3006350003,Residential,Not Reported,Residential/dwelling,1938,01/14/2010,34099,Three residential buildings.
3006350003,3006350003,Residential,Not Reported,Residential/dwelling,1950,01/14/2010,34100,No Additional Comments
3006350003,3006350003,Unknown,Not Reported,No Features Visible,1969,12/08/2009,34101,No Additional Comments
3006350003,3006350003,Unknown,Not Reported,No Features Visible,1982,12/08/2009,34102,No Additional Comments
3006350003,3006350003,Residential,Not Reported,Residential/dwelling,1886,01/14/2010,34096,One residential building and two unmarked buildings.
1002810004,1002810004,Commercial,Not Reported,Building,1980,01/07/2010,43438,No Additional Comments
1002810004,1002810004,Commercial,Service Station,Gasoline Tank,1950,01/07/2010,43434,Service station with three gasoline tanks.
1002810004,1002810004,Commercial,Not Reported,Building,1979,01/07/2010,43437,No Additional Comments
1002810004,1002810004,Commercial,Not Reported,Building,1978,01/07/2010,43436,No Additional Comments
1002810004,1002810004,Commercial,Not Reported,Building,1977,01/07/2010,43435,No Additional Comments
1002810004,1002810004,Commercial,Not Reported,Other,1923,01/07/2010,43433,Flat (denotes a delivery service).
